mc,country,bge
49,HRV,0.0017166189609965077
49,HTI,0.05469306589144196
49,HUN,-0.005443489009033353
49,IDN,0.04513054768108815
49,IND,0.0700601992086054
49,IRL,-0.0006098800939781102
49,IRN,0.022045134803529542
49,IRQ,0.07434605037893793
49,ISL,-0.03384593457294871
49,ISR,0.0367485099040763
49,ITA,0.011385628094564781
49,JAM,0.07618680545421275
49,JOR,0.034322716502768635
49,JPN,0.013275501296806658
49,KAZ,-0.02630496632546464
49,KEN,0.032002934537838534
49,KGZ,-0.02366885049110312
49,KHM,0.049684272900915705
49,KNA,0.04532177381592484
49,KOR,0.006083013860433306
49,KOS,NaN
49,KWT,0.08371716933338957
49,LAO,0.0401690531938832
49,LBN,0.03279989905035041
49,LBR,0.0472918728457401
49,LBY,0.04217812955134592
49,LKA,0.04341577271840524
49,LSO,0.0034471368389323853
49,LTU,-0.02530026127140428
49,LUX,-0.012055500013922527
49,LVA,-0.025018511977354718
49,MAR,0.03753906299848819
49,MDA,-0.009241201351718353
49,MDG,0.03202173468150882
49,MEX,0.03397362827538175
49,MKD,-0.004459801771952043
49,MLI,0.07551000536112973
49,MMR,0.04724408493884691
49,MNE,-0.002557364787010852
49,MNG,-0.06053897552835241
49,MOZ,0.055704073321487524
49,MRT,0.0822573431510858
49,MUS,0.03837571802681805
49,MWI,0.04027712375956827
49,MYS,0.05086258027294788
49,NAM,0.05035135523557788
49,NCL,NaN
49,NER,0.07350805633767088
49,NGA,0.05534900628155981
49,NIC,0.055594656618299654
49,NLD,0.07642337390653586
49,NOR,-0.027820593446708175
49,NPL,0.028748765300267154
49,NZL,0.02568478243522576
49,OMN,0.07624470177128062
49,PAK,0.049956340180654646
49,PAN,0.046843020218721776
49,PER,0.018672998771688265
49,PHL,0.0549678118873318
49,PLW,0.09407446713208256
49,PNG,0.029402226772398787
49,POL,-0.01696313847399833
49,PRI,0.05067809052310057
49,PRK,NaN
49,PRT,0.014798717754407775
49,PRY,0.04392648863374293
49,PSX,NaN
49,QAT,0.07874345604955413
49,ROU,-0.007643040130959622
49,RUS,-0.037341007522510794
49,RWA,0.026240703164615242
49,SAH,NaN
49,SAU,0.0775090835281016
49,SDN,0.07422893601295733
49,SDS,NaN
49,SEN,0.07803965958052639
49,SLB,0.05485160881413553
49,SLE,0.08055538316006272
49,SLV,0.05629972148895357
49,SMR,-0.002018754114733734
49,SOL,NaN
49,SOM,NaN
49,SRB,-0.0011776963987663036
49,STP,0.03135743361618504
49,SUR,0.0756535017256299
49,SVK,-0.016533162910915666
49,SVN,-0.009139903238770897
49,SWE,-0.02481867931195869
49,SWZ,0.031077434406241444
49,SYR,NaN
49,TCD,0.06282815274923514
49,TGO,0.05556216915720347
49,THA,0.05483481325659301
49,TJK,-0.0042312698704563
49,TKM,0.018525703009735883
49,TLS,0.03809212426046504
49,TON,0.15876060663132385
49,TTO,0.0494395500810525
49,TUN,0.06004072416197381
49,TUR,0.008328077323271454
49,TUV,0.2224719483861055
49,TWN,NaN
49,TZA,0.043861485169396364
49,UGA,0.03633857966862575
49,UKR,-0.01088110330641845
49,URY,0.021473824711512712
49,USA,0.018207306877179308
49,UZB,0.010871337209046095
49,VEN,0.05536321677928657
49,VNM,0.05821338631680861
49,VUT,0.04122420935932669
49,WSM,0.057413337150417076
49,YEM,0.04711950713106239
49,ZAF,0.026867390143504588
49,ZMB,0.042444102093031955
49,ZWE,0.03784381694397454
50,globe,0.021566128177339605
50,AFG,-0.0029437908703765503
50,AGO,0.025137872063076827
50,ALB,0.005753565991361009
50,ARE,0.04528171101925338
50,ARG,0.008834337747839927
50,ARM,-0.013751537439732564
50,ATA,NaN
50,ATF,NaN
50,ATG,0.10544875165671685
50,AUS,0.020728710334482425
50,AUT,-0.014238317309817616
50,AZE,0.0016080533930284968
50,BDI,0.017543217385270315
50,BEL,-0.002393411804016865
50,BEN,0.03035213578956042
50,BFA,0.038429115729424534
50,BGD,0.02869906861510274
50,BGR,-0.005381547478314985
50,BHR,0.0690246342870744
50,BHS,0.060494293736899296
50,BIH,-0.008057849524387706
50,BLR,-0.018739446100136448
50,BLZ,0.04225367983952544
50,BMU,0.044910715047495664
50,BOL,0.006507180892709297
50,BRA,0.02697567043109128
50,BRB,0.03646044911835333
50,BRN,0.02422574507515085
50,BTN,0.0014655094315785266
50,BWA,0.026328445800144484
50,CAF,0.028194203918631366
50,CAN,-0.019514723967274605
50,CHE,-0.013873239657714032
50,CHL,0.001332685379357823
50,CHN,0.008097651755498703
50,CIV,0.029133903995916866
50,CMR,0.04009210038659505
50,COD,0.02521753119509884
50,COG,0.028401417689634112
50,COL,0.01919176730556571
50,COM,0.03523716495033624
50,CPV,0.040455336216430826
50,CRI,0.018526229550396733
50,CUB,NaN
50,CYN,NaN
50,CYP,0.019485245371630766
50,CZE,-0.013300122440693563
50,DEU,-0.008118864888845723
50,DJI,0.042794624890907906
50,DMA,0.09540229857258264
50,DNK,-0.0011854645725543067
50,DOM,0.02559560060841526
50,DZA,0.016878429052529453
50,ECU,0.01688175741921416
50,EGY,0.029940930880411276
50,ERI,0.028950537169482926
50,ESP,0.008779017522138277
50,EST,-0.023341682318326895
50,ETH,0.015800553092556235
50,FIN,-0.029132533856182752
50,FJI,0.03381960357734082
50,FLK,NaN
50,FRA,-0.0018492966945082845
50,FSM,0.4209840589120193
50,GAB,0.029258492356944776
50,GBR,-0.0016469110014336596
50,GEO,-0.0046038128284242585
50,GHA,0.030020381437996235
50,GIN,0.031108127972018673
50,GMB,0.049931734719667276
50,GNB,0.03915373089167318
50,GNQ,0.024535757162253535
50,GRC,0.012016694974601227
50,GRD,0.056209504496007145
50,GRL,NaN
50,GTM,0.01986637928893753
50,GUY,0.04474598705275268
50,HKG,0.02689661508878305
50,HND,0.027870285016593055
50,HRV,-0.0017800169156547696
50,HTI,0.03210222422703968
50,HUN,-0.006268042547454056
50,IDN,0.0267662397659596
50,IND,0.03313543329365398
50,IRL,-0.0013324824798522927
50,IRN,0.010185093247818244
50,IRQ,0.041404017635098045
50,ISL,-0.02288284869526158
50,ISR,0.020204337737702138
50,ITA,0.004519869303218238
50,JAM,0.046366956161401074
50,JOR,0.018212593122875154
50,JPN,0.006485858453229021
50,KAZ,-0.019385955523502307
50,KEN,0.017953254875086033
50,KGZ,-0.017507784936343973
50,KHM,0.02901391353487992
50,KNA,0.02598613243129444
50,KOR,0.0018197158962089954
50,KOS,NaN
50,KWT,0.04731720850782928
50,LAO,0.02308473537906508
50,LBN,0.017958144001216203
50,LBR,0.027110336378139754
50,LBY,0.02325294057715488
50,LKA,0.025715717749412503
50,LSO,-0.0003731782751623669
50,LTU,-0.018365786854712463
50,LUX,-0.009581874068345986
50,LVA,-0.018174759951407604
50,MAR,0.02065297261779131
50,MDA,-0.00845917730772372
50,MDG,0.01791827943345381
50,MEX,0.01878635490610181
50,MKD,-0.005643003348915876
50,MLI,0.043275108060093936
50,MMR,0.02752058933470325
50,MNE,-0.004226267533553707
50,MNG,-0.040439728535773045
50,MOZ,0.0321902254020896
50,MRT,0.04715599225956235
50,MUS,0.021019916793932225
50,MWI,0.02240861207153566
50,MYS,0.030299339831642902
50,NAM,0.0278393637780725
50,NCL,NaN
50,NER,0.04219728340904361
50,NGA,0.03194707000912511
50,NIC,0.031938416748122256
50,NLD,0.04747343486148714
50,NOR,-0.019324786071387323
50,NPL,0.015902101329845486
50,NZL,0.015232606452010078
50,OMN,0.043629347695701926
50,PAK,0.028305494624464522
50,PAN,0.02732760649933641
50,PER,0.009702460791121803
50,PHL,0.033190491057346394
50,PLW,0.05791963288235524
50,PNG,0.017050872303355336
50,POL,-0.013010050621086067
50,PRI,0.030114838968777757
50,PRK,NaN
50,PRT,0.007490838506102326
50,PRY,0.02474096969661188
50,PSX,NaN
50,QAT,0.044798932587258644
50,ROU,-0.007685622664310832
50,RUS,-0.026239173205729438
50,RWA,0.014199506593237876
50,SAH,NaN
50,SAU,0.04371075059718876
50,SDN,0.04262149923028202
50,SDS,NaN
50,SEN,0.04580093625381654
50,SLB,0.03350172699396725
50,SLE,0.0479404213137784
50,SLV,0.03244807500939073
50,SMR,-0.003385840662047057
50,SOL,NaN
50,SOM,NaN
50,SRB,-0.0037246116936521245
50,STP,0.017567147657816973
50,SUR,0.04537533977173558
50,SVK,-0.012978719326381505
50,SVN,-0.008388128624883584
50,SWE,-0.017676068896661512
50,SWZ,0.01691218161935537
50,SYR,NaN
50,TCD,0.03619658737615716
50,TGO,0.03223437112380889
50,THA,0.0323782216589088
50,TJK,-0.005464540589886879
50,TKM,0.008680830261781125
50,TLS,0.02250262341168563
50,TON,0.09958356625865239
50,TTO,0.02917831305499541
50,TUN,0.03470684077699926
50,TUR,0.002412050837484303
50,TUV,0.139882607390174
50,TWN,NaN
50,TZA,0.025045004229240053
50,UGA,0.020499127261511818
50,UKR,-0.009259868116440195
50,URY,0.012186990810868936
50,USA,0.008665026600834125
50,UZB,0.0038916422511072746
50,VEN,0.032105971957193
50,VNM,0.03498307132173095
50,VUT,0.024775182231948634
50,WSM,0.03437236156996493
50,YEM,0.02658562091828287
50,ZAF,0.014191202501186106
50,ZMB,0.023599600496884143
50,ZWE,0.020710876875497997
51,globe,0.022432067898123798
51,AFG,-0.010892450783418717
51,AGO,0.02691759035617025
51,ALB,5.38977073258895e-5
51,ARE,0.0524326541817961
51,ARG,0.006836000423396937
51,ARM,-0.024787729067475173
51,ATA,NaN
51,ATF,NaN
51,ATG,0.12641590941721992
51,AUS,0.020985218166646558
51,AUT,-0.025603989455686982
51,AZE,-0.004275526544150199
51,BDI,0.01733735270228598
51,BEL,-0.009333034807350593
51,BEN,0.03463794951248955
51,BFA,0.04447518282079743
51,BGD,0.03251186898236136
51,BGR,-0.014397511518631001
51,BHR,0.0813853081178113
51,BHS,0.07108624779582162
51,BIH,-0.01788193684625272
51,BLR,-0.031332463359966645
51,BLZ,0.04877349143384668
51,BMU,0.05153994904518133
51,BOL,0.0021507153029871606
51,BRA,0.02957808062827194
51,BRB,0.042020068127768706
51,BRN,0.027494282302119366
51,BTN,-0.0032327379445241666
51,BWA,0.027250958285429228
51,CAF,0.031690553595766335
51,CAN,-0.033504558024582964
51,CHE,-0.024875346261167053
51,CHL,-0.003562141594998458
51,CHN,0.0046150786520937626
51,CIV,0.032933121892713135
51,CMR,0.04593950898209864
51,COD,0.027561718986936157
51,COG,0.031720916335879146
51,COL,0.019429306914581224
51,COM,0.03989386761408609
51,CPV,0.045387190719643034
51,CRI,0.019123598930320673
51,CUB,NaN
51,CYN,NaN
51,CYP,0.01955034609154427
51,CZE,-0.024259078161177783
51,DEU,-0.01714196181873362
51,DJI,0.049703954763532954
51,DMA,0.11329238339006009
51,DNK,-0.008459569400635414
51,DOM,0.028417150841244743
51,DZA,0.01473656315339067
51,ECU,0.01655725468687841
51,EGY,0.03219267722599173
51,ERI,0.03165068953733852
51,ESP,0.00477444489676504
51,EST,-0.038139316746407026
51,ETH,0.014958370674487798
51,FIN,-0.045947777089451525
51,FJI,0.0389251423745145
51,FLK,NaN
51,FRA,-0.008789746086054762
51,FSM,0.5231189601782233
51,GAB,0.032901678607947016
51,GBR,-0.007732749822623175
51,GEO,-0.012875028308328651
51,GHA,0.03417891674550577
51,GIN,0.03502741442657631
51,GMB,0.05840662713592604
51,GNB,0.04540280823749776
51,GNQ,0.027044319387864446
51,GRC,0.008723043212566006
51,GRD,0.06611298280466715
51,GRL,NaN
51,GTM,0.020017483738737907
51,GUY,0.05192396650501929
51,HKG,0.029610556331495674
51,HND,0.030470080690818913
51,HRV,-0.00971716509474485
51,HTI,0.03636758712875188
51,HUN,-0.015576331544594701
51,IDN,0.030401360015486434
51,IND,0.03824020870432099
51,IRL,-0.006612087148715529
51,IRN,0.005438039858407073
51,IRQ,0.04607682548964065
51,ISL,-0.03602474178093973
51,ISR,0.020157801674847153
51,ITA,-0.0010069785809823095
51,JAM,0.0540617374107728
51,JOR,0.01676388092630532
51,JPN,0.0027805358914299028
51,KAZ,-0.03263411831232299
51,KEN,0.018224669804608462
51,KGZ,-0.02984541435217447
51,KHM,0.03350060940073463
51,KNA,0.028962241745980277
51,KOR,-0.0037246648490951717
51,KOS,NaN
51,KWT,0.054129400027850716
51,LAO,0.02545858149989022
51,LBN,0.01628039040985052
51,LBR,0.030317463395259425
51,LBY,0.02372714102020068
51,LKA,0.029201087469789888
51,LSO,-0.007318984130593065
51,LTU,-0.031334831139432806
51,LUX,-0.018802571459160422
51,LVA,-0.03127144258868386
51,MAR,0.01984873268810272
51,MDA,-0.017931117379922257
51,MDG,0.018201368960510056
51,MEX,0.018445751287047063
51,MKD,-0.01472496466820794
51,MLI,0.05024646459962079
51,MMR,0.031204484528119192
51,MNE,-0.012946589231708217
51,MNG,-0.05948905300835372
51,MOZ,0.035845169997043236
51,MRT,0.055051955851842305
51,MUS,0.021000981781128747
51,MWI,0.023239127314615304
51,MYS,0.034820955572564705
51,NAM,0.029338675136379333
51,NCL,NaN
51,NER,0.04902194715051067
51,NGA,0.03644451635931545
51,NIC,0.03613825075830479
51,NLD,0.05166040231147595
51,NOR,-0.03191072879115153
51,NPL,0.0155664702458298
51,NZL,0.014157749411739529
51,OMN,0.05034714514025951
51,PAK,0.031007045926274568
51,PAN,0.03089192915012351
51,PER,0.00693085445249797
51,PHL,0.03825853256022316
51,PLW,0.06799671419436093
51,PNG,0.017854874648388863
51,POL,-0.02397251938043221
51,PRI,0.034392260305969646
51,PRK,NaN
51,PRT,0.004189332885556896
51,PRY,0.026486995038258687
51,PSX,NaN
51,QAT,0.051624759364112816
51,ROU,-0.017642214292519665
51,RUS,-0.04163505654836863
51,RWA,0.01297910650782974
51,SAH,NaN
51,SAU,0.049777687560848216
51,SDN,0.04955168512336372
51,SDS,NaN
51,SEN,0.053360266160972225
51,SLB,0.03870331415223616
51,SLE,0.05587209785490588
51,SLV,0.036692542033550435
51,SMR,-0.010650670051522315
51,SOL,NaN
51,SOM,NaN
51,SRB,-0.01235057117112226
51,STP,0.01714504488040669
51,SUR,0.05277111805936574
51,SVK,-0.02418644746254961
51,SVN,-0.018142279724370103
51,SWE,-0.029966547160833135
51,SWZ,0.016143845601249707
51,SYR,NaN
51,TCD,0.04181375394317621
51,TGO,0.036876728235858636
51,THA,0.037357377683814974
51,TJK,-0.0141580491991381
51,TKM,0.004531458112859932
51,TLS,0.025078120521066394
51,TON,0.11682931395876195
51,TTO,0.03339845442125444
51,TUN,0.037236463171093526
51,TUR,-0.004054506838335636
51,TUV,0.16754121741880534
51,TWN,NaN
51,TZA,0.027079649220493218
51,UGA,0.021630161672160364
51,UKR,-0.019252826838811243
51,URY,0.011106580039994096
51,USA,0.004180397598819718
51,UZB,-0.0018670825177409256
51,VEN,0.03621098463035621
51,VNM,0.040077546570963074
51,VUT,0.028067094234248025
51,WSM,0.03922291633650388
51,YEM,0.02870121456851793
51,ZAF,0.012205775593374657
51,ZMB,0.024602020874642694
51,ZWE,0.020616353250998865
52,globe,0.025064947754044997
52,AFG,-0.015580422703699415
52,AGO,0.027673228232612423
52,ALB,-0.004042464009221147
52,ARE,0.05670037598176925
52,ARG,0.005552796004692384
52,ARM,-0.03113470758475234
52,ATA,NaN
52,ATF,NaN
52,ATG,0.12678624033128405
52,AUS,0.019255110508026085
52,AUT,-0.03228558053599162
52,AZE,-0.007771619321183643
52,BDI,0.017199873075062655
52,BEL,-0.014004228887241843
52,BEN,0.0371759590004781
52,BFA,0.04811642414214834
52,BGD,0.033903712619657744
52,BGR,-0.01978238043871161
52,BHR,0.08493464142095952
52,BHS,0.07140601695760984
52,BIH,-0.023700847094408672
52,BLR,-0.03853291752099686
52,BLZ,0.05064851195988229
52,BMU,0.05153208500415185
52,BOL,-0.000492046760069309
52,BRA,0.030476709761071863
52,BRB,0.04379202229808277
52,BRN,0.02923608828849167
52,BTN,-0.006008729435983962
52,BWA,0.02775628731925095
52,CAF,0.0337905149656601
52,CAN,-0.04191622362907732
52,CHE,-0.031338011646058206
52,CHL,-0.006714392748915166
52,CHN,0.002265448034439066
52,CIV,0.03520483065158331
52,CMR,0.04733551681037995
52,COD,0.028958817080796395
52,COG,0.03339228431862451
52,COL,0.019096505388107143
52,COM,0.04236978039693473
52,CPV,0.044776378477123124
52,CRI,0.019225968467535992
52,CUB,NaN
52,CYN,NaN
52,CYP,0.01918694271936472
52,CZE,-0.030703619130915127
52,DEU,-0.02268341413328645
52,DJI,0.05325054587114808
52,DMA,0.11219365705018824
52,DNK,-0.014235638494421332
52,DOM,0.02976851359467414
52,DZA,0.013141564439791642
52,ECU,0.015653977955976783
52,EGY,0.033220874763262964
52,ERI,0.03305957755495226
52,ESP,0.0019980962628227683
52,EST,-0.04691428593216507
52,ETH,0.014437715613278668
52,FIN,-0.055911121852464385
52,FJI,0.03939121519475086
52,FLK,NaN
52,FRA,-0.013132629798025874
52,FSM,0.5162733558953452
52,GAB,0.03458741697286505
52,GBR,-0.012037033223507687
52,GEO,-0.017982991299240303
52,GHA,0.03659203819187584
52,GIN,0.03736595932066478
52,GMB,0.06109366787864556
52,GNB,0.0483414957594821
52,GNQ,0.028533374488152186
52,GRC,0.006293052800305787
52,GRD,0.06702455891505021
52,GRL,NaN
52,GTM,0.01992123226427589
52,GUY,0.0536120906304316
52,HKG,0.03056062164192852
52,HND,0.031643791072524685
52,HRV,-0.014570138942042177
52,HTI,0.037854447392925206
52,HUN,-0.021105952157799535
52,IDN,0.03167444330282776
52,IND,0.053687296238427384
52,IRL,-0.010398676439988264
52,IRN,0.0025242248992289884
52,IRQ,0.04880167371507227
52,ISL,-0.04376691068603866
52,ISR,0.019974132056997718
52,ITA,-0.0045224946426781765
52,JAM,0.055170638158087426
52,JOR,0.015847055288619183
52,JPN,0.00022890692686639014
52,KAZ,-0.0402251940285171
52,KEN,0.018213856832691055
52,KGZ,-0.03690889676537956
52,KHM,0.03588178812819098
52,KNA,0.030587589347125466
52,KOR,-0.007301495645721245
52,KOS,NaN
52,KWT,0.05791823752018921
52,LAO,0.026669544899206254
52,LBN,0.01413377570489005
52,LBR,0.03222910260537337
52,LBY,0.023857637798327058
52,LKA,0.030487434402142854
52,LSO,-0.011495710338542797
52,LTU,-0.03908077489528816
52,LUX,-0.024230505867195107
52,LVA,-0.03928168794992859
52,MAR,0.018540819509732076
52,MDA,-0.023428932611091136
52,MDG,0.018288810115346665
52,MEX,0.017872797779914462
52,MKD,-0.02012003965927278
52,MLI,0.054443393832749765
52,MMR,0.03297175263352137
52,MNE,-0.018470528455244994
52,MNG,-0.07018221273790881
52,MOZ,0.03709155550039123
52,MRT,0.05973813385907745
52,MUS,0.020913670727546352
52,MWI,0.02371561597874927
52,MYS,0.036374334233037375
52,NAM,0.03018584861883733
52,NCL,NaN
52,NER,0.05313245496385299
52,NGA,0.0389669449753014
52,NIC,0.03839893493334268
52,NLD,0.045986732242908834
52,NOR,-0.03955103493596024
52,NPL,0.015225867599454102
52,NZL,0.011438440415394657
52,OMN,0.05407979337041713
52,PAK,0.03232186557557393
52,PAN,0.03247594243905305
52,PER,0.00499500049820778
52,PHL,0.03956503133438427
52,PLW,0.06926069381495159
52,PNG,0.017811367290078817
52,POL,-0.0304865000404122
52,PRI,0.03564909184386078
52,PRK,NaN
52,PRT,0.0018567704574177224
52,PRY,0.027367476798645374
52,PSX,NaN
52,QAT,0.05561069016494913
52,ROU,-0.02366029356928001
52,RUS,-0.05046472051515494
52,RWA,0.012234205496998385
52,SAH,NaN
52,SAU,0.053375584342392424
52,SDN,0.05370878428568426
52,SDS,NaN
52,SEN,0.056297900716917315
52,SLB,0.0396791823215048
52,SLE,0.0577944955455012
52,SLV,0.03880563863118924
52,SMR,-0.014958141697093863
52,SOL,NaN
52,SOM,NaN
52,SRB,-0.017492974283079277
52,STP,0.016256475982877827
52,SUR,0.05458327840714561
52,SVK,-0.030790058821863253
52,SVN,-0.023916522727274958
52,SWE,-0.0373614663019155
52,SWZ,0.015662368408340788
52,SYR,NaN
52,TCD,0.04519725282359821
52,TGO,0.039284773365847236
52,THA,0.03941784146785765
52,TJK,-0.019239929172452208
52,TKM,0.0019675714005866762
52,TLS,0.025885887614645275
52,TON,0.11482590695565897
52,TTO,0.035006408731727445
52,TUN,0.0362253523269187
52,TUR,-0.008067891026312335
52,TUV,0.16601921740431336
52,TWN,NaN
52,TZA,0.02787890758143141
52,UGA,0.022302526953901003
52,UKR,-0.025409434708896894
52,URY,0.00973979804190539
52,USA,0.0010870375668710075
52,UZB,-0.005330580791283235
52,VEN,0.03794136932436354
52,VNM,0.0413025091574768
52,VUT,0.028881084174490645
52,WSM,0.04041003526519349
52,YEM,0.02985109240851891
52,ZAF,0.01092090973862514
52,ZMB,0.025177976218450082
52,ZWE,0.020527917995726064
53,globe,0.027340923694778585
53,AFG,0.003027255794178174
53,AGO,0.02628470450513376
53,ALB,0.011680622866676149
53,ARE,0.04386690591905795
53,ARG,0.011035489051428149
53,ARM,-0.0063978081778582885
53,ATA,NaN
53,ATF,NaN
53,ATG,0.11715665625158422
53,AUS,0.025018323312834267
53,AUT,-0.006745116029126308
53,AZE,0.006263855493435999
53,BDI,0.01906228478588634
53,BEL,0.003476082513858003
53,BEN,0.02960928696988252
53,BFA,0.037048425461175594
53,BGD,0.029186183893074702
53,BGR,0.0011795916604375734
53,BHR,0.07176102843479915
53,BHS,0.06660503210899082
53,BIH,-0.0011446834838378939
53,BLR,-0.010623273697196178
53,BLZ,0.04369720248000819
53,BMU,0.04954717413561349
53,BOL,0.010359793569428843
53,BRA,0.028023041896947154
53,BRB,0.03741743566758449
53,BRN,0.023734428131511054
53,BTN,0.005061484357105961
53,BWA,0.027934597996174926
53,CAF,0.02780366427055192
53,CAN,-0.009961295182450147
53,CHE,-0.006667985456812908
53,CHL,0.005423547755698754
53,CHN,0.011758165330313597
53,CIV,0.028613578052328892
53,CMR,0.04224323851973022
53,COD,0.025459414517564838
53,COG,0.028660972519658268
53,COL,0.02113121970735743
53,COM,0.03513075892296369
53,CPV,0.04559804367285336
53,CRI,0.019773963988811927
53,CUB,NaN
53,CYN,NaN
53,CYP,0.021522542493692454
53,CZE,-0.006056654165328523
53,DEU,-0.001632891678665982
53,DJI,0.04210336506477508
53,DMA,0.10798141176474596
53,DNK,0.006505242976761805
53,DOM,0.025836503351625684
53,DZA,0.020397566549934965
53,ECU,0.01942431330035599
53,EGY,0.031247716938518133
53,ERI,0.02959938883913127
53,ESP,0.013087337248505415
53,EST,-0.013665229957092406
53,ETH,0.017659987982765912
53,FIN,-0.01827473448969441
53,FJI,0.03638230974584822
53,FLK,NaN
53,FRA,0.003563943277652637
53,FSM,0.48832094215053234
53,GAB,0.029627273726386516
53,GBR,0.0038105992803829647
53,GEO,0.0018356154245193768
53,GHA,0.029418327816860934
53,GIN,0.030700318135018945
53,GMB,0.05144018198500677
53,GNB,0.038922770435084075
53,GNQ,0.024610441825507312
53,GRC,0.016186613078075007
53,GRD,0.060882682437435776
53,GRL,NaN
53,GTM,0.021498388327591655
53,GUY,0.04678895952052331
53,HKG,0.02780193964002442
53,HND,0.028575430219031528
53,HRV,0.004392719860250471
53,HTI,0.03291031417373458
53,HUN,0.0004025227480599636
53,IDN,0.027257019858857534
53,IND,0.05368700268753357
53,IRL,0.0034477473369525224
53,IRN,0.014832006283945098
53,IRQ,0.04169396584147789
53,ISL,-0.014731539568419438
53,ISR,0.022032424609687018
53,ITA,0.009420442879128021
53,JAM,0.04952557927313772
53,JOR,0.020896188759587542
53,JPN,0.010285198334375245
53,KAZ,-0.010724224909701485
53,KEN,0.019375695851119534
53,KGZ,-0.00944119477659433
53,KHM,0.02808599571354753
53,KNA,0.025875474635024265
53,KOR,0.006627262493131614
53,KOS,NaN
53,KWT,0.04685172166852558
53,LAO,0.023181700465561894
53,LBN,0.02246020064594978
53,LBR,0.0268629804523266
53,LBY,0.02504239455015722
53,LKA,0.026077768597853712
53,LSO,0.004871532835076575
53,LTU,-0.009709697220777636
53,LUX,-0.0034373903056856836
53,LVA,-0.009079578109457587
53,MAR,0.02423407931620747
53,MDA,-0.001839745558633754
53,MDG,0.019188116464994964
53,MEX,0.02100576586878411
53,MKD,0.0009061077192333844
53,MLI,0.041678596591004924
53,MMR,0.027308201368473783
53,MNE,0.0026827340134409905
53,MNG,-0.029188483111239116
53,MOZ,0.03351568862203713
53,MRT,0.045343417597422775
53,MUS,0.022859153289976453
53,MWI,0.02360177423730314
53,MYS,0.03079323734581152
53,NAM,0.029135104494591335
53,NCL,NaN
53,NER,0.04059618843616786
53,NGA,0.031412361673159195
53,NIC,0.03154169229788373
53,NLD,0.060987155668799975
53,NOR,-0.010935121146294025
53,NPL,0.017453977489068517
53,NZL,0.020392528477090943
53,OMN,0.04278165572091108
53,PAK,0.028779306187409537
53,PAN,0.02746998796368416
53,PER,0.012906902486500949
53,PHL,0.03436882150445242
53,PLW,0.06203586575069986
53,PNG,0.018379084349228858
53,POL,-0.00562320006235284
53,PRI,0.03112610841211727
53,PRK,NaN
53,PRT,0.011043312723350684
53,PRY,0.025507092801867914
53,PSX,NaN
53,QAT,0.043725602992115364
53,ROU,-0.0004290639914554806
53,RUS,-0.016375995216294847
53,RWA,0.01619942758839743
53,SAH,NaN
53,SAU,0.04305271639526542
53,SDN,0.041007404202296316
53,SDS,NaN
53,SEN,0.046403280380636236
53,SLB,0.03524475237938174
53,SLE,0.05033615526077728
53,SLV,0.03233163631380487
53,SMR,0.0017908776860624531
53,SOL,NaN
53,SOM,NaN
53,SRB,0.0026636309127632263
53,STP,0.02021362633456847
53,SUR,0.04731551997893435
53,SVK,-0.005456998239637301
53,SVN,-0.001597208188313437
53,SWE,-0.009481588046178158
53,SWZ,0.018835995790618565
53,SYR,NaN
53,TCD,0.03492373813926508
53,TGO,0.03191848661798935
53,THA,0.03232606567911289
53,TJK,0.0008444716916597983
53,TKM,0.01270768377485365
53,TLS,0.023208714577409806
53,TON,0.11352924806769726
53,TTO,0.029554318267763335
53,TUN,0.03963664676995271
53,TUR,0.007811556962367128
53,TUV,0.15823822973965962
53,TWN,NaN
53,TZA,0.026142581964666123
53,UGA,0.02123189458058894
53,UKR,-0.001712476244384309
53,URY,0.014943267374739833
53,USA,0.013424011860205365
53,UZB,0.008753475217623041
53,VEN,0.032535994222476994
53,VNM,0.03644498514227479
53,VUT,0.025765951696528733
53,WSM,0.03580983511523894
53,YEM,0.027320673808526763
53,ZAF,0.016946277200833526
53,ZMB,0.024785503828338662
53,ZWE,0.022501438209953095
54,globe,0.03431001467849559
54,AFG,-0.0029024234165779816
54,AGO,0.03277167193942243
54,ALB,0.007619844641437723
54,ARE,0.05937342793384781
54,ARG,0.011749420121628162
54,ARM,-0.016887906923955476
54,ATA,NaN
54,ATF,NaN
54,ATG,0.1266018789635721
54,AUS,0.02552521275966413
54,AUT,-0.0175405309897132
54,AZE,0.00279850050340702
54,BDI,0.02315914061403168
54,BEL,-0.003055636869785272
54,BEN,0.039630353653181016
54,BFA,0.05027758753220879
54,BGD,0.03685676712711827
54,BGR,-0.006078035479626931
54,BHR,0.08702476040670759
54,BHS,0.07336480497723885
54,BIH,-0.009498107152271285
54,BLR,-0.02329931441170685
54,BLZ,0.05351257809052945
54,BMU,0.05500281232593829
54,BOL,0.009081656276119565
54,BRA,0.03493688101883863
54,BRB,0.04632586247447046
54,BRN,0.03170793212216294
54,BTN,0.0023728120741977055
54,BWA,0.034848067719709164
54,CAF,0.03688944183303966
54,CAN,-0.024273739338004585
54,CHE,-0.017128726295576047
54,CHL,0.001922160523534222
54,CHN,0.010834106676262278
54,CIV,0.03809506850009026
54,CMR,0.050549989095699965
54,COD,0.03306408397595062
54,COG,0.036893863280239136
54,COL,0.024977017099114596
54,COM,0.045899797991640234
54,CPV,0.049851970742940566
