,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,RF_AISM_VUB_BM08_R4.dat,RF_BISI_LBL1KM_1KM_BM08_R4.dat,RF_BISI_LBL1KM_BM08_R4.dat,RF_CISM_NCA_BM08_R4.dat,RF_FETI_VUB_BM08_R4.dat,RF_GRIS_LSC_BM08_R4.dat,RF_IMAU_VUB_BM08_R4.dat,RF_ISSM_JPL_BM08_R4.dat,RF_ISSM_UCI_BM08_R4.dat,RF_MALI_LAN_BM08_R4.dat,RF_PISM_AWI_BM08_R4.dat,RF_PISM_DMI_BM08_R4.dat,RF_PISM_PIK_BM08_R4.dat,RF_PISM_VUW_BM08_R4.dat,RF_PS3D_PSU_BM08_R4.dat,RF_SICO_UHO_BM08_R4.dat,RF_UA_UNN_BM08_R4.dat
2010,0.000125,0.000213241,0.000294579,0.00015042,0.000225,0.000252078,0.00042925,0.00015879,0.000297068,0.000163838,0.000148164,9.06726E-05,0.00027607,0.000330459,0.0001625,0.000463009,0.000467084
2011,0.0001375,0.000248368,0.000243135,0.000150419,0.00014125,-6.30194E-05,0.000436125,8.43341E-05,0.000224888,0.000171861,0.00013045,0.000950194,0.000292187,0.000371746,0.00015,0.00045681,0.00046604
2012,0.0001375,0.000266507,0.000277909,0.000151183,0.000175,0.000283587,0.00044825,0.000217292,0.000262879,0.000173512,0.000111851,0.000455478,0.000307934,0.000371746,0.0001625,0.000442028,0.000464987
2013,0.000125,0.000221738,0.000301274,0.00015271,0.0001925,3.15097E-05,0.000435375,0.000213494,0.000281112,0.000176826,0.000104039,0.000569141,0.000315439,0.000371746,0.0001625,0.000468254,0.000463926
2014,0.000125,0.000356006,0.000225392,0.000151947,0.00018,0.000346607,0.00042925,0.000251481,0.000209695,0.000181678,9.62984E-05,0.000325172,0.000335314,0.000371746,0.000175,0.000480175,0.00046286
2015,0.0001375,0.000192005,0.000298697,0.00015271,0.00016875,-0.000126039,0.000373,0.000233247,0.000297826,0.000186516,0.000146813,-0.000151757,0.000301049,0.000371746,0.0001625,0.0004673,0.000461791
2016,0.0001375,0.000207276,0.000249866,0.000151946,0.0002975,0.000252078,0.00034875,0.000113205,0.000263639,0.000188324,0.000132245,2.89562E-05,0.00026689,0.000419721,0.0001375,0.000487804,0.000460721
2017,0.000125,0.000334479,0.000262026,0.000155,0.000175,0,0.000377625,0.000124601,0.00028491,0.000190701,0.000113613,0.000521963,0.000234422,0.000419721,0.00015,0.000495911,0.000459652
2018,0.0001375,0.000248063,0.000291768,0.000151946,8E-05,0.000126039,0.000401875,0.000214253,0.000270475,0.000185866,0.000129712,1.65696E-05,0.00020665,0.000419721,0.0001625,0.000473022,0.000458587
2019,0.000125,0.00019399,0.000289037,0.000158056,0.00025375,0,0.00040575,0.000147394,0.000149675,0.000184389,0.000148102,-8.50355E-05,0.000281394,0.000419721,0.00015,0.000471592,0.000457527
2020,0.0001375,0.000276732,0.000268752,0.000159581,0.00012375,0.000315097,0.000407875,0.000212734,0.000214253,0.000187292,0.000140978,0.000554006,0.000283008,0.000419721,0.0001375,0.000473976,0.000456474
2021,0.0001375,0.000276811,0.00031914,0.000157291,0.00021625,-3.15097E-05,0.000413375,0.000205136,0.00022033,0.000186864,0.000117495,-0.000533694,0.000355775,0.000423805,0.000125,0.00046587,0.000455431
2022,0.00015,0.000214905,0.000254744,0.000156528,0.00014875,0.000220568,0.0004315,0.000220331,0.00028567,0.00018215,0.000113233,1.93828E-05,0.000358754,0.000423805,0.000175,0.000443459,0.000454399
2023,0.000125,0.00029182,0.000291269,0.00015042,0.00022875,-0.000157548,0.00047025,0.000209695,0.000254521,0.000181986,0.000120176,0.000349822,0.000356309,0.000423805,0.0001625,0.00047636,0.000453381
2024,0.000125,0.000205187,0.000302428,0.000150419,8.375E-05,0.000252078,0.000456625,0.00022489,0.000200577,0.000186826,0.00013199,0.000146536,0.000351662,0.000423805,0.0001625,0.000470161,0.000452379
2025,0.0001375,0.000280028,0.000243831,0.000144311,0.00037875,6.30194E-05,0.000449875,0.00018918,0.000277314,0.000187632,0.00012027,0.001586668,0.000340965,0.000423805,0.000175,0.00045681,0.000451395
2026,0.000125,0.000249767,0.000303854,0.000147364,9.625E-05,0.000126039,0.000438375,0.000168668,0.000258319,0.00018682,9.83609E-05,-0.000185623,0.000352637,0.000422157,0.0001375,0.00044775,0.00045043
2027,0.0001125,0.000266227,0.000298408,0.000151946,0.000175,6.30194E-05,0.00043225,0.000196779,0.000293268,0.000189504,9.07443E-05,-0.000174527,0.000321231,0.000422157,0.0001875,0.000442982,0.000449488
2028,0.0001375,0.000246768,0.00031159,0.000151947,0.0002425,0.000252078,0.00045275,0.000225648,0.000194499,0.000192851,8.64213E-05,-0.000486453,0.0003613,0.000422157,0.0001625,0.000447273,0.000448569
2029,0.0001375,0.000243388,0.000256307,0.000153473,0.0002325,0.000189058,0.000457375,0.000178544,0.000227928,0.00019634,0.000102784,0.000383367,0.000380474,0.000422157,0.0002,0.000443459,0.000447677
2030,0.000125,0.000273428,0.000243893,0.00015271,3.5E-05,9.45291E-05,0.000484,0.000189941,0.000294788,0.000195824,8.91379E-05,-8.43541E-06,0.000385284,0.000422157,0.000175,0.000431061,0.000446813
2031,0.0001375,0.000264941,0.000289262,0.000161109,0.00016625,0.000252078,0.00048475,0.000207415,0.000308463,0.000200375,8.60281E-05,-0.000176055,0.000377586,0.000384686,0.000175,0.000444412,0.000445979
2032,0.0001375,0.000232184,0.000302373,0.000157291,7.75E-05,0.000126039,0.000487,0.00022717,0.000282632,0.000202228,6.75014E-05,0.000892259,0.000358915,0.000384686,0.0001875,0.000457287,0.000445178
2033,0.000125,0.000258437,0.000240995,0.000155001,0.00024375,0.000220568,0.000462625,0.000161069,0.000284152,0.00020071,9.84897E-05,-0.000177001,0.000347089,0.000384686,0.000225,0.000432968,0.000444412
2034,0.00015,0.000299583,0.000291265,0.000151947,1E-04,9.45291E-05,0.000478625,0.000203617,0.000200577,0.000204951,7.01431E-05,9.76362E-05,0.000290714,0.000384686,0.00025,0.000442505,0.000443681
2035,0.0001375,0.000241059,0.000302387,0.000151946,0.00012125,0.000346607,0.00054025,0.000197537,0.000265157,0.000203572,9.67057E-05,0.000393298,0.000310901,0.000384686,0.0002375,0.00044632,0.00044299
2036,0.0001375,0.000248455,0.000241848,0.000155,9E-05,-3.15097E-05,0.0003905,0.000211975,0.000281872,0.000202494,0.000112361,0.000368665,0.000325582,0.000317384,0.000225,0.000406742,0.000442339
2037,0.000125,0.000270862,0.000234871,0.000155764,0.00026875,0.000126039,0.000421625,0.000189941,0.000183862,0.000201335,8.45972E-05,-8.78028E-05,0.000289407,0.000317384,0.0002125,0.0004282,0.000441732
2038,0.0001375,0.000222445,0.000282111,0.000166454,0.00019625,0.000189058,0.00044675,0.000211213,0.000265157,0.000200714,8.42772E-05,0.000984163,0.000323091,0.000317384,0.0002125,0.000415802,0.000441169
2039,0.0001375,0.000251863,0.000258603,0.000166453,0.00011375,0.000189058,0.000449,0.000205897,0.000325179,0.000197516,6.90467E-05,-0.000585077,0.000270704,0.000317384,0.0002375,0.000422001,0.000440653
2040,0.0001375,0.000201448,0.000283553,0.000161873,4.625E-05,0.000220568,0.000465,0.000203615,0.000165628,0.000192968,6.12751E-05,0.000149396,0.000262722,0.000317384,0.0002125,0.000415802,0.000440187
2041,0.00015,0.000221698,0.000258041,0.000162636,0.0001975,9.45291E-05,0.0004635,0.000167908,0.000325939,0.000194613,9.79368E-05,0.00020561,0.000262524,0.000361533,0.0002,0.00042963,0.000439771
2042,0.0001375,0.000294105,0.000280352,0.000160346,0.0001225,0.000189058,0.000436,0.000215013,0.000265917,0.000195364,8.56384E-05,-0.000475805,0.000274128,0.000361533,0.0002125,0.000423431,0.000439409
2043,0.00015,0.000161475,0.000304888,0.000155764,3.625E-05,9.45291E-05,0.0004825,0.000216532,2.58312E-05,0.000198523,5.24221E-05,0.000283558,0.000278171,0.000361533,0.0002,0.000397205,0.000439103
2044,0.00015,0.000280204,0.000186242,0.000158056,0.00011125,0.000220568,0.000419375,0.000187661,0.000240846,0.000194625,3.71255E-05,-0.000124636,0.000275943,0.000361533,0.000175,0.000414371,0.000438853
2045,0.0001375,0.00021775,0.000258589,0.000154236,0.00010875,-6.30194E-05,0.000468,0.000215773,0.000215013,0.000192522,7.10876E-05,0.000343067,0.000261828,0.000361533,0.000175,0.000390053,0.000438664
2046,0.0001375,0.000273232,0.000295582,0.000148892,0.00018375,0.000126039,0.000468,0.000198297,0.000200577,0.000192284,9.59268E-05,7.97301E-05,0.000266989,0.000362665,0.0001875,0.000417233,0.000438535
2047,0.0001375,0.0002048,0.000226602,0.000149655,0.0001775,0.000126039,0.00044525,0.000230208,0.000264397,0.000194255,4.46393E-05,0.000462348,0.000284416,0.000362665,0.000175,0.000399113,0.000438471
2048,0.00015,0.000195039,0.000294216,0.000145075,9.125E-05,3.15097E-05,0.000456625,0.000188421,0.000307705,0.00019291,5.45155E-05,-0.000508525,0.000268278,0.000362665,0.0002,0.000394821,0.000438473
2049,0.000125,0.000271506,0.000254844,0.000145074,0.0001625,0.000126039,0.000555375,0.000205137,0.000249201,0.000197483,7.38658E-05,0.000331372,0.000279567,0.000362665,0.0001875,0.000388145,0.000438542
2050,0.0001375,0.000211145,0.000235905,0.000145839,5.5E-05,0.000157548,0.000464125,0.00022413,0.000271235,0.000194831,8.64772E-05,0.000944413,0.000283705,0.000362665,0.000175,0.000395298,0.000438681
2051,0.00015,0.000246205,0.000224117,0.000145839,0.0001425,6.30194E-05,0.000449875,0.000227168,5.6982E-05,0.000188919,9.18667E-05,0.00027115,0.000274916,0.0003381,0.0002125,0.000379562,0.000438893
2052,0.0001375,0.000241911,0.000283255,0.000145074,0.00010125,0.000157548,0.000462625,0.000213493,0.000268197,0.000188807,9.96446E-05,-0.000276753,0.00024178,0.0003381,0.0002375,0.000386238,0.000439178
2053,0.00015,0.000229201,0.000234502,0.000141257,0.000195,0.000157548,0.000472625,0.00022489,0.000270477,0.000187142,5.46417E-05,0.000218908,0.000290285,0.0003381,0.0002,0.000388145,0.00043954
2054,0.00015,0.000274702,0.000245024,0.000141256,0.00010875,6.30194E-05,0.000459625,0.000227928,0.000300866,0.0001889,3.17943E-05,-1.32957E-05,0.000351829,0.0003381,0.0002125,0.000354767,0.00043998
2055,0.00015,0.000181592,0.000238006,0.00013973,0.00010125,6.30194E-05,0.00044825,0.000151193,0.000305425,0.000190735,8.46361E-05,0.000512418,0.000296921,0.0003381,0.000225,0.000367165,0.000440501
2056,0.00015,0.000283363,0.000246843,0.000135912,0.000265,0.000157548,0.000422375,0.000211215,0.00028491,0.000191008,8.14512E-05,-0.000195345,0.00029916,0.000310242,0.0002125,0.000361919,0.000441104
2057,0.0001625,0.000196931,0.000257768,0.000136675,4.125E-05,6.30194E-05,0.00043075,0.000228688,0.000300106,0.000193361,6.22149E-05,0.000170306,0.000282424,0.000310242,0.0002125,0.000358105,0.000441791
2058,0.0001375,0.000210075,0.000229963,0.000134386,9.625E-05,0.000157548,0.00044675,0.000208175,0.000134479,0.000191692,8.8398E-05,-5.35514E-06,0.000303345,0.000310242,0.0002375,0.000379562,0.000442566
2059,0.00015,0.000229352,0.000266006,0.000138965,0.00021375,0.000189058,0.0004665,0.000192979,0.00028263,0.000194593,7.90943E-05,0.00015783,0.000199868,0.000310242,0.0001875,0.000365257,0.000443429
2060,0.00015,0.000170222,0.000274074,0.000134384,0.00013875,0.000220568,0.0005015,0.000201337,-0.000157271,0.000192624,0.000135143,0.000116412,0.000157807,0.000310242,0.0002125,0.000376225,0.000444383
