Scenario abbr.	NP-Base	NP-Base	NP-Base	NP-Base	NP-Base	NP-Base	NP-Base	CP-Base	CP-Base	CP-Base	CP-Base	CP-Base	CP-Base	CP-Base	1.5-Base	1.5-Base	1.5-Base	1.5-Base	1.5-Base	1.5-Base	1.5-Base	NP-GMP	NP-GMP	NP-GMP	NP-GMP	NP-GMP	NP-GMP	NP-GMP	CP-GMP	CP-GMP	CP-GMP	CP-GMP	CP-GMP	CP-GMP	CP-GMP	1.5-GMP	1.5-GMP	1.5-GMP	1.5-GMP	1.5-GMP	1.5-GMP	1.5-GMP	NP-GMP-LowCH4	NP-GMP-LowCH4	NP-GMP-LowCH4	NP-GMP-LowCH4	NP-GMP-LowCH4	NP-GMP-LowCH4	NP-GMP-LowCH4	CP-GMP-LowCH4	CP-GMP-LowCH4	CP-GMP-LowCH4	CP-GMP-LowCH4	CP-GMP-LowCH4	CP-GMP-LowCH4	CP-GMP-LowCH4	1.5-GMP-LowCH4	1.5-GMP-LowCH4	1.5-GMP-LowCH4	1.5-GMP-LowCH4	1.5-GMP-LowCH4	1.5-GMP-LowCH4	1.5-GMP-LowCH4	NP-GMP-HighCH4	NP-GMP-HighCH4	NP-GMP-HighCH4	NP-GMP-HighCH4	NP-GMP-HighCH4	NP-GMP-HighCH4	NP-GMP-HighCH4	CP-GMP-HighCH4	CP-GMP-HighCH4	CP-GMP-HighCH4	CP-GMP-HighCH4	CP-GMP-HighCH4	CP-GMP-HighCH4	CP-GMP-HighCH4	1.5-GMP-HighCH4	1.5-GMP-HighCH4	1.5-GMP-HighCH4	1.5-GMP-HighCH4	1.5-GMP-HighCH4	1.5-GMP-HighCH4	1.5-GMP-HighCH4
Year	CO2 (Mt CO2/yr)	CH4 (Mt CH4/yr)	Forcing|other agents (W/m2)	Concentration|CH4 (ppm)	Concentration|N2O (ppm)	Emissions|Sulfur global (kt SO2/yr)	Emissions|Sulfur Asia (kt SO2/yr)	CO2 (Mt CO2/yr)	CH4 (Mt CH4/yr)	Forcing|other agents (W/m2)	Concentration|CH4 (ppm)	Concentration|N2O (ppm)	Emissions|Sulfur global (kt SO2/yr)	Emissions|Sulfur Asia (kt SO2/yr)	CO2 (Mt CO2/yr)	CH4 (Mt CH4/yr)	Forcing|other agents (W/m2)	Concentration|CH4 (ppm)	Concentration|N2O (ppm)	Emissions|Sulfur global (kt SO2/yr)	Emissions|Sulfur Asia (kt SO2/yr)	CO2 (Mt CO2/yr)	CH4 (Mt CH4/yr)	Forcing|other agents (W/m2)	Concentration|CH4 (ppm)	Concentration|N2O (ppm)	Emissions|Sulfur global (kt SO2/yr)	Emissions|Sulfur Asia (kt SO2/yr)	CO2 (Mt CO2/yr)	CH4 (Mt CH4/yr)	Forcing|other agents (W/m2)	Concentration|CH4 (ppm)	Concentration|N2O (ppm)	Emissions|Sulfur global (kt SO2/yr)	Emissions|Sulfur Asia (kt SO2/yr)	CO2 (Mt CO2/yr)	CH4 (Mt CH4/yr)	Forcing|other agents (W/m2)	Concentration|CH4 (ppm)	Concentration|N2O (ppm)	Emissions|Sulfur global (kt SO2/yr)	Emissions|Sulfur Asia (kt SO2/yr)	CO2 (Mt CO2/yr)	CH4 (Mt CH4/yr)	Forcing|other agents (W/m2)	Concentration|CH4 (ppm)	Concentration|N2O (ppm)	Emissions|Sulfur global (kt SO2/yr)	Emissions|Sulfur Asia (kt SO2/yr)	CO2 (Mt CO2/yr)	CH4 (Mt CH4/yr)	Forcing|other agents (W/m2)	Concentration|CH4 (ppm)	Concentration|N2O (ppm)	Emissions|Sulfur global (kt SO2/yr)	Emissions|Sulfur Asia (kt SO2/yr)	CO2 (Mt CO2/yr)	CH4 (Mt CH4/yr)	Forcing|other agents (W/m2)	Concentration|CH4 (ppm)	Concentration|N2O (ppm)	Emissions|Sulfur global (kt SO2/yr)	Emissions|Sulfur Asia (kt SO2/yr)	CO2 (Mt CO2/yr)	CH4 (Mt CH4/yr)	Forcing|other agents (W/m2)	Concentration|CH4 (ppm)	Concentration|N2O (ppm)	Emissions|Sulfur global (kt SO2/yr)	Emissions|Sulfur Asia (kt SO2/yr)	CO2 (Mt CO2/yr)	CH4 (Mt CH4/yr)	Forcing|other agents (W/m2)	Concentration|CH4 (ppm)	Concentration|N2O (ppm)	Emissions|Sulfur global (kt SO2/yr)	Emissions|Sulfur Asia (kt SO2/yr)	CO2 (Mt CO2/yr)	CH4 (Mt CH4/yr)	Forcing|other agents (W/m2)	Concentration|CH4 (ppm)	Concentration|N2O (ppm)	Emissions|Sulfur global (kt SO2/yr)	Emissions|Sulfur Asia (kt SO2/yr)
2020	38495.77248	378	-0.234	1801.4336	329.98341	80.03069212	39.72698433	38495.77248	378	-0.234	1801.4336	329.98341	80.03069212	39.72698433	38495.77248	378	-0.234	1801.4336	329.98341	80.03069212	39.72698433	38495.77248	378	-0.234	1801.4336	329.98341	80.03069212	39.72698433	38495.77248	378	-0.234	1801.4336	329.98341	80.03069212	39.72698433	38495.77248	378	-0.234	1801.4336	329.98341	80.03069212	39.72698433	38495.77248	378	-0.234	1801.4336	329.98341	80.03069212	39.72698433	38495.77248	378	-0.234	1801.4336	329.98341	80.03069212	39.72698433	38495.77248	378	-0.234	1801.4336	329.98341	80.03069212	39.72698433	38495.77248	378	-0.234	1801.4336	329.98341	80.03069212	39.72698433	38495.77248	378	-0.234	1801.4336	329.98341	80.03069212	39.72698433	38495.77248	378	-0.234	1801.4336	329.98341	80.03069212	39.72698433
2021	39186.45184	382.7765121	-0.2268			80.08101466	40.24783937	38856.63147	378.393212	-0.223712308			79.91600098	39.55608529	36609.42896	365.7954942	-0.222319157			76.23877257	37.58019769	39186.45184	366.8254053	-0.2268			80.08101466	40.24783937	38856.63147	366.8254053	-0.223712308			79.91600098	39.55608529	36609.42896	366.8254053	-0.222319157			76.23877257	37.58019769	39186.45184	360.4743515	-0.2268			80.08101466	40.24783937	38856.63147	360.4743515	-0.223712308			79.91600098	39.55608529	36609.42896	360.4743515	-0.229877731			76.23877257	37.58019769	39186.45184	370.8667328	-0.2268			80.08101466	40.24783937	38856.63147	370.8667328	-0.223712308			79.91600098	39.55608529	36609.42896	370.8667328	-0.222603783			76.23877257	37.58019769
2022	39877.13121	387.5530242	-0.2196			80.1313372	40.7686944	39217.49047	378.786424	-0.213769145			79.80130983	39.38518625	34723.08544	353.5909885	-0.210638315			72.44685303	35.43341105	39877.13121	355.6508105	-0.2196			80.1313372	40.7686944	39217.49047	355.6508105	-0.213769145			79.80130983	39.38518625	34723.08544	355.6508105	-0.210638315			72.44685303	35.43341105	39877.13121	342.9487029	-0.2196			80.1313372	40.7686944	39217.49047	342.9487029	-0.213769145			79.80130983	39.38518625	34723.08544	342.9487029	-0.225755462			72.44685303	35.43341105	39877.13121	363.7334656	-0.2196			80.1313372	40.7686944	39217.49047	363.7334656	-0.213769145			79.80130983	39.38518625	34723.08544	363.7334656	-0.211207565			72.44685303	35.43341105
2023	40567.81057	392.3295363	-0.2124			80.18165973	41.28954943	39578.34946	379.1796361	-0.203608645			79.68661869	39.21428721	32836.74192	341.3864827	-0.198957472			68.65493349	33.28662441	40567.81057	344.4762158	-0.2124			80.18165973	41.28954943	39578.34946	344.4762158	-0.203608645			79.68661869	39.21428721	32836.74192	344.4762158	-0.198957472			68.65493349	33.28662441	40567.81057	325.4230544	-0.2124			80.18165973	41.28954943	39578.34946	325.4230544	-0.203608645			79.68661869	39.21428721	32836.74192	325.4230544	-0.221633192			68.65493349	33.28662441	40567.81057	356.6001984	-0.2124			80.18165973	41.28954943	39578.34946	356.6001984	-0.203608645			79.68661869	39.21428721	32836.74192	356.6001984	-0.199811348			68.65493349	33.28662441
2024	41258.48994	397.1060485	-0.2052			80.23198227	41.81040446	39939.20845	379.5728481	-0.19363753			79.57192755	39.04338818	30950.3984	329.181977	-0.18727663			64.86301394	31.13983777	41258.48994	333.301621	-0.2052			80.23198227	41.81040446	39939.20845	333.301621	-0.19363753			79.57192755	39.04338818	30950.3984	333.301621	-0.18727663			64.86301394	31.13983777	41258.48994	307.8974058	-0.2052			80.23198227	41.81040446	39939.20845	307.8974058	-0.19363753			79.57192755	39.04338818	30950.3984	307.8974058	-0.217510923			64.86301394	31.13983777	41258.48994	349.4669312	-0.2052			80.23198227	41.81040446	39939.20845	349.4669312	-0.19363753			79.57192755	39.04338818	30950.3984	349.4669312	-0.188415131			64.86301394	31.13983777
2025	41949.1693	401.8825606	-0.198			80.28230481	42.33125949	40300.06745	379.9660601	-0.18382892			79.45723641	38.87248914	29064.05488	316.9774712	-0.175595787			61.0710944	28.99305113	41949.1693	322.1270263	-0.198			80.28230481	42.33125949	40300.06745	322.1270263	-0.18382892			79.45723641	38.87248914	29064.05488	322.1270263	-0.175595787			61.0710944	28.99305113	41949.1693	290.3717573	-0.198			80.28230481	42.33125949	40300.06745	290.3717573	-0.18382892			79.45723641	38.87248914	29064.05488	290.3717573	-0.213388654			61.0710944	28.99305113	41949.1693	342.333664	-0.198			80.28230481	42.33125949	40300.06745	342.333664	-0.18382892			79.45723641	38.87248914	29064.05488	342.333664	-0.177018914			61.0710944	28.99305113
2026	42639.84867	406.6590727	-0.1908			80.33262735	42.85211452	40660.92644	380.3592721	-0.174169731			79.34254526	38.70159011	27177.71136	304.7729655	-0.163914945			57.27917485	26.84626449	42639.84867	310.9524315	-0.1908			80.33262735	42.85211452	40660.92644	310.9524315	-0.174169731			79.34254526	38.70159011	27177.71136	310.9524315	-0.163914945			57.27917485	26.84626449	42639.84867	272.8461087	-0.1908			80.33262735	42.85211452	40660.92644	272.8461087	-0.174169731			79.34254526	38.70159011	27177.71136	272.8461087	-0.209266385			57.27917485	26.84626449	42639.84867	335.2003967	-0.1908			80.33262735	42.85211452	40660.92644	335.2003967	-0.174169731			79.34254526	38.70159011	27177.71136	335.2003967	-0.165622696			57.27917485	26.84626449
2027	43330.52803	411.4355848	-0.1836			80.38294989	43.37296956	41021.78543	380.7524842	-0.164646549			79.22785412	38.53069107	25291.36784	292.5684597	-0.152234102			53.48725531	24.69947785	43330.52803	299.7778368	-0.1836			80.38294989	43.37296956	41021.78543	299.7778368	-0.164646549			79.22785412	38.53069107	25291.36784	299.7778368	-0.152234102			53.48725531	24.69947785	43330.52803	255.3204602	-0.1836			80.38294989	43.37296956	41021.78543	255.3204602	-0.164646549			79.22785412	38.53069107	25291.36784	255.3204602	-0.205144116			53.48725531	24.69947785	43330.52803	328.0671295	-0.1836			80.38294989	43.37296956	41021.78543	328.0671295	-0.164646549			79.22785412	38.53069107	25291.36784	328.0671295	-0.154226479			53.48725531	24.69947785
2028	44021.20739	416.2120969	-0.1764			80.43327242	43.89382459	41382.64443	381.1456962	-0.155254216			79.11316298	38.35979203	23405.02432	280.363954	-0.140553259			49.69533577	22.55269121	44021.20739	288.603242	-0.1764			80.43327242	43.89382459	41382.64443	288.603242	-0.155254216			79.11316298	38.35979203	23405.02432	288.603242	-0.140553259			49.69533577	22.55269121	44021.20739	237.7948116	-0.1764			80.43327242	43.89382459	41382.64443	237.7948116	-0.155254216			79.11316298	38.35979203	23405.02432	237.7948116	-0.201021846			49.69533577	22.55269121	44021.20739	320.9338623	-0.1764			80.43327242	43.89382459	41382.64443	320.9338623	-0.155254216			79.11316298	38.35979203	23405.02432	320.9338623	-0.142830262			49.69533577	22.55269121
