,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2032,2.5E-05,0.000147485,0.000159263,6.2611E-05,9.25E-05,3.15097E-05,0.00017925,0.000120043,0.00028643,8.38469E-05,6.40576E-05,0.000251462,0.000119777,0.000232317,3.75E-05,0.000237465,0.000303519
2033,2.5E-05,9.46396E-05,0.000134854,6.49015E-05,0.00013125,3.15097E-05,0.00017775,0.000116244,0.00028567,8.43641E-05,6.9295E-05,-0.000432735,9.61532E-05,0.000232317,2.5E-05,0.000218391,0.000302938
2034,3.75E-05,0.000166106,0.000133992,6.49015E-05,0.00009375,0,0.00017025,0.000123081,0.000281112,8.61609E-05,6.70612E-05,0.000273663,7.36075E-05,0.000232317,2.5E-05,0.000204086,0.000302374
2035,5E-05,7.43175E-05,0.000147506,6.33746E-05,0.000115,0.000126039,0.00017625,0.000132958,0.000249963,8.62648E-05,8.37424E-05,0.000172471,9.78223E-05,0.000232317,2.5E-05,0.000209332,0.000301827
2036,3.75E-05,0.000105401,0.000120162,6.41383E-05,2.375E-05,-9.45291E-05,0.0001725,0.000107886,0.000254519,8.74592E-05,0.000106821,-0.000163073,0.000109836,0.000219783,2.5E-05,0.000208378,0.000301297
2037,2.5E-05,0.000156809,0.000103986,6.10845E-05,0.0001675,6.30194E-05,0.00018,0.000128401,0.000236286,8.81613E-05,6.16174E-05,0.000227154,7.30227E-05,0.000219783,2.5E-05,0.000203609,0.000300784
2038,3.75E-05,9.75821E-05,0.00015321,6.18463E-05,0.000215,6.30194E-05,0.00017625,0.000132198,0.000260599,8.80028E-05,6.48715E-05,0.000816212,8.76322E-05,0.000219783,3.75E-05,0.00019598,0.000300291
2039,3.75E-05,0.000146932,0.000116817,6.03208E-05,0.0001475,9.45291E-05,0.0001755,0.000123842,0.000255281,8.87225E-05,5.12247E-05,0.000372362,3.53551E-05,0.000219783,0.0000625,0.000219822,0.000299817
2040,5E-05,0.000103713,0.000148348,5.87935E-05,4.125E-05,0.000126039,0.00017625,0.000134477,0.000279592,8.9939E-05,8.23304E-05,-0.000365171,7.86235E-05,0.000219783,0.0000625,0.000204086,0.000299363
2041,3.75E-05,0.000115893,0.000148332,5.72661E-05,0.000185,6.30194E-05,0.00017175,0.000135238,0.000250721,8.7756E-05,4.79487E-05,0.000327895,8.94685E-05,0.000219046,5E-05,0.000209808,0.000298929
2042,3.75E-05,0.000174835,0.00011296,5.95571E-05,7.25E-05,0,0.00017475,0.000107886,0.000238566,0.000242277,6.37133E-05,0.000103203,4.89879E-05,0.000219046,3.75E-05,0.000210762,0.000298516
2043,1.25E-05,8.16078E-05,0.000138546,6.03208E-05,0.00009375,-6.30194E-05,0.00018,0.0001284,0.000110164,8.37183E-05,6.59492E-05,0.000131651,5.46494E-05,0.000219046,5E-05,0.000225544,0.000298126
2044,3.75E-05,0.000120624,0.00012211,5.95571E-05,3.625E-05,0.000189058,0.00017325,0.000139036,0.000258321,8.39075E-05,6.63735E-05,0.000253278,4.13622E-05,0.000219046,3.75E-05,0.000216007,0.000297757
2045,5E-05,9.37295E-05,0.000144864,6.18463E-05,0.00015375,-0.000157548,0.00017625,0.000107127,0.000262117,8.50985E-05,6.78142E-05,-0.000151028,0.000114067,0.000219046,2.5E-05,0.000221729,0.000297412
2046,5E-05,0.000144636,0.000215094,6.03208E-05,7.5E-05,-3.15097E-05,0.000167125,0.000134477,0.000271235,8.4734E-05,8.59257E-05,0.000171112,0.000119675,0.00021887,5E-05,0.000216961,0.000297091
2047,3.75E-05,6.46491E-05,6.44472E-05,6.03208E-05,0.0001825,3.15097E-05,0.000161875,0.000124601,0.00022641,8.45708E-05,5.39215E-05,0.000131067,0.000114098,0.00021887,3.75E-05,0.000226974,0.000296794
2048,2.5E-05,8.45724E-05,0.000115811,6.03199E-05,8.75E-06,9.45291E-05,0.000167875,0.000139797,0.000268197,8.25063E-05,7.45683E-05,0.000538912,0.00010243,0.00021887,3.75E-05,0.000216007,0.000296522
2049,2.5E-05,0.000138795,0.000220946,6.4902E-05,7.125E-05,0,0.000168,0.000135237,0.000247683,8.44858E-05,8.13457E-05,-0.000339309,8.11826E-05,0.00021887,3.75E-05,0.000235081,0.000296275
2050,3.75E-05,8.19433E-05,6.30708E-05,5.87935E-05,0.00016375,0.000126039,0.0001755,0.00012916,0.000230968,8.09964E-05,8.72463E-05,0.000304032,7.92482E-05,0.00021887,5E-05,0.00023222,0.000296054
2051,3.75E-05,8.64985E-05,0.000200074,5.95571E-05,4.625E-05,-6.30194E-05,0.000171625,0.000104847,0.00027959,7.69922E-05,0.000102308,-0.000529775,0.00012856,0.000211163,5E-05,0.00022459,0.000295861
2052,3.75E-05,0.000126367,8.08944E-05,6.03199E-05,0.00016625,0.000157548,0.0001755,0.000139796,0.000266679,7.6627E-05,0.000101803,0.001176837,9.10924E-05,0.000211163,5E-05,0.000216961,0.000295695
2053,3.75E-05,8.73611E-05,0.000191514,6.10836E-05,9.75E-05,-3.15097E-05,0.00017025,0.000137517,0.00028567,7.65733E-05,7.31996E-05,-0.000193283,0.000125912,0.000211163,5E-05,0.000225067,0.000295557
2054,3.75E-05,0.000135037,6.79169E-05,6.41383E-05,8.375E-05,0.000157548,0.000172375,0.000106366,0.00028187,7.58572E-05,7.63294E-05,-0.000170361,0.000114636,0.000211163,0.0000625,0.000213623,0.000295448
2055,3.75E-05,0.000101676,8.25144E-05,6.18482E-05,-0.00003125,0,0.00016875,0.000120803,0.00028491,8.04051E-05,2.95097E-05,0.000376833,0.000106121,0.000211163,5E-05,0.000216484,0.000295369
2056,2.5E-05,0.00011624,0.000155316,5.72661E-05,0.00031625,0,0.00016175,0.000117003,0.000180826,8.29647E-05,3.6797E-05,0.000240762,6.76675E-05,0.000194009,8.75E-05,0.000204563,0.000295319
2057,3.75E-05,6.90449E-05,0.000138903,6.03208E-05,3.625E-05,-3.15097E-05,0.0001695,0.000141316,0.000262119,8.43432E-05,4.3317E-05,0.000648352,6.21057E-05,0.000194009,8.75E-05,0.00019455,0.0002953
2058,3.75E-05,9.64705E-05,0.000138071,5.87925E-05,0.00011875,3.15097E-05,0.00015425,0.000149673,0.000290986,8.13469E-05,5.3329E-05,-0.000359981,7.57356E-05,0.000194009,0.0000625,0.00019455,0.000295312
2059,3.75E-05,8.89889E-05,0.000156657,6.41383E-05,0.00019875,3.15097E-05,0.0001755,0.000130679,0.000274274,8.16717E-05,3.88655E-05,0.00011354,2.98373E-05,0.000194009,5E-05,0.000204563,0.000295357
2060,2.5E-05,8.89589E-05,0.000141167,6.10845E-05,9.75E-05,0.000157548,0.000164875,0.000132198,0.00028643,8.07651E-05,9.75768E-05,0.000215387,-4.09462E-05,0.000194009,5E-05,0.000201225,0.000295433
2061,3.75E-05,0.000147644,0.000107804,6.03199E-05,8.625E-05,-3.15097E-05,0.00015875,0.000124602,0.000268959,8.11726E-05,6.23178E-05,0.000152536,-2.40553E-05,0.00021348,3.75E-05,0.000207901,0.000295543
2062,3.75E-05,6.75752E-05,0.000143678,6.10845E-05,6.5E-05,0,0.00016175,0.000112444,0.000192977,8.14412E-05,4.56638E-05,8.35555E-05,5.20265E-05,0.00021348,5E-05,0.00020504,0.000295687
2063,3.75E-05,0.000111847,0.000132662,6.10836E-05,4.375E-05,6.30194E-05,0.000162625,0.000132199,0.000284154,8.17531E-05,5.08245E-05,-0.000311822,5.58633E-05,0.00021348,3.75E-05,0.000192642,0.000295866
2064,1.25E-05,0.000136757,0.000136205,5.95571E-05,0.0001275,0.000189058,0.0001535,0.000143595,0.000289466,8.1221E-05,6.3773E-05,0.000243366,0.000145036,0.00021348,5E-05,0.000194073,0.000296079
2065,3.75E-05,7.51209E-05,0.000126502,6.03199E-05,4.875E-05,-6.30194E-05,0.0001535,0.000145874,0.000229452,8.04328E-05,6.09984E-05,-5.89207E-05,0.000143919,0.00021348,3.75E-05,0.00018549,0.000296328
2066,2.5E-05,8.25439E-05,0.000122208,6.18473E-05,0.00011375,0,0.0001595,0.000130679,0.00012384,8.03702E-05,4.98942E-05,0.000450421,0.000104842,0.000205991,3.75E-05,0.000191212,0.000296613
2067,3.75E-05,0.000141727,0.000124963,6.26119E-05,0.0001225,-9.45291E-05,0.00016025,0.000123842,0.000256799,7.98585E-05,0.000103423,0.000749108,1.48913E-06,0.000205991,3.75E-05,0.000198364,0.000296936
2068,2.5E-05,4.75384E-05,0.000154171,6.33746E-05,0.00013625,3.15097E-05,0.000157375,0.00012764,0.000262879,8.06521E-05,0.000112394,0.000184404,3.87445E-05,0.000205991,3.75E-05,0.000185966,0.000297296
2069,1.25E-05,0.000135379,0.000124686,6.10836E-05,2.25E-05,9.45291E-05,0.00016025,0.000132959,0.000276554,8.15851E-05,6.52534E-05,0.000160376,7.55662E-06,0.000205991,5E-05,0.000187874,0.000297694
2070,3.75E-05,7.35982E-05,0.000168939,5.72661E-05,3.875E-05,3.15097E-05,0.000164125,0.000142075,0.000259839,8.14694E-05,3.98621E-05,-0.000195781,1.30008E-05,0.000205991,3.75E-05,0.000181675,0.000298132
2071,3.75E-05,0.000142312,9.01613E-05,6.10845E-05,6E-05,-3.15097E-05,0.000164125,0.000142835,0.00028491,8.16231E-05,6.99828E-05,-0.000191537,3.65454E-05,0.000211375,5E-05,0.000192165,0.000298608
2072,3.75E-05,0.000103201,0.000177232,6.2611E-05,7.5E-05,-0.000126039,0.000151875,0.000137517,0.00024844,8.11332E-05,5.82055E-05,0.000101769,5.89298E-05,0.000211375,5E-05,0.000197411,0.000299125
2073,2.5E-05,0.00010032,0.000139401,6.49011E-05,-3.25E-05,-0.000220568,0.000168,0.000144355,0.00029631,8.36859E-05,5.91872E-05,0.000196592,9.47419E-05,0.000211375,2.5E-05,0.000196934,0.000299682
2074,5E-05,6.08449E-05,0.000117429,6.64294E-05,0.00018125,-3.15097E-05,0.000170875,0.000105606,0.00029023,8.21723E-05,7.81981E-05,0.000553105,-2.00239E-05,0.000211375,3.75E-05,0.000198841,0.000300281
2075,2.5E-05,0.000120962,0.000180153,6.41374E-05,9E-05,-0.000189058,0.000160375,0.000120802,0.000301626,8.34225E-05,6.69554E-05,-0.000212509,1.063E-05,0.000211375,5E-05,0.000171661,0.000300923
2076,3.75E-05,0.000123797,0.000119512,6.26119E-05,-5.5E-05,0,0.000151875,0.000148155,0.000254519,8.31184E-05,7.3651E-05,0.000183986,1.2566E-05,0.000300697,2.5E-05,0.000192165,0.000301606
2077,6.25E-05,0.0001081,0.000135038,6.56648E-05,0.00020125,0.000189058,0.00015575,0.000133717,0.000256799,8.25435E-05,8.98705E-05,0.000325574,4.38155E-05,0.000300697,5E-05,0.000201225,0.000302333
2078,1.25E-05,7.2583E-05,0.000128577,6.64294E-05,2E-05,-0.000126039,0.0001535,0.00012764,0.000261359,8.40946E-05,8.64719E-05,0.000289207,6.7693E-05,0.000300697,3.75E-05,0.000191212,0.000303104
2079,3.75E-05,0.000143446,0.000136376,6.03199E-05,0.0001025,-0.000283587,0.000143625,0.000143595,0.00028719,8.30706E-05,5.67277E-05,-0.000375402,4.54579E-05,0.000300697,5E-05,0.00019598,0.00030392
2080,2.5E-05,9.32818E-05,0.000138521,6.10836E-05,0.0001825,-9.45291E-05,0.000153375,0.000141317,0.000202857,8.20497E-05,5.81753E-05,0.000474482,3.55713E-05,0.000300697,3.75E-05,0.000187397,0.000304781
2081,3.75E-05,0.000111655,0.000136873,6.03208E-05,0.00012875,-6.30194E-05,0.00015275,0.000145115,0.00029099,8.09878E-05,7.20072E-05,-0.000179446,1.1325E-05,0.000259987,3.75E-05,0.000183105,0.000305687
2082,5E-05,6.75277E-05,0.000124277,5.95571E-05,-5E-05,9.45291E-05,0.00013675,0.000142835,0.000260599,8.15331E-05,5.75802E-05,0.000198452,2.47396E-05,0.000259987,1.25E-05,0.000156403,0.00030664
2083,3.75E-05,0.000177225,0.000134875,6.33746E-05,0.00011125,0,0.000145875,0.000142075,0.000291746,8.12294E-05,5.55263E-05,0.000260529,2.62224E-05,0.000259987,2.5E-05,0.000164986,0.00030764
2084,2.5E-05,6.78629E-05,0.000131936,5.87935E-05,8.625E-05,-6.30194E-05,0.000144375,0.00012688,0.000280354,8.04421E-05,6.15539E-05,-5.82464E-05,2.85021E-05,0.000259987,1.25E-05,0.000164509,0.000308689
2085,3.75E-05,0.000116354,0.000114181,6.10836E-05,0.0001625,-0.000157548,0.000143625,0.000142077,0.000183102,8.14134E-05,4.29658E-05,0.000756571,2.87998E-05,0.000259987,2.5E-05,0.000165939,0.000309785
2086,3.75E-05,8.70889E-05,0.000129157,5.80298E-05,5E-06,9.45291E-05,0.00013975,0.000148153,0.000260599,8.0716E-05,5.81187E-05,2.17288E-05,2.18555E-05,0.000235057,2.5E-05,0.000164509,0.00031093
2087,2.5E-05,0.000138392,0.000121251,6.03208E-05,0.00024625,-6.30194E-05,0.000142875,0.000145875,0.000246923,8.11859E-05,5.83394E-05,-5.55104E-06,7.46278E-05,0.000235057,2.5E-05,0.000166416,0.000312125
2088,2.5E-05,6.84654E-05,0.000126567,6.03199E-05,2.5E-05,6.30194E-05,0.000132875,0.000113204,0.00029327,8.06381E-05,5.52964E-05,0.000543744,9.59953E-05,0.000235057,2.5E-05,0.000155449,0.00031337
2089,3.75E-05,0.000123367,0.000117612,5.7267E-05,0.0001775,3.15097E-05,0.00013525,0.000133717,0.000278831,8.12868E-05,8.87578E-05,-0.000264698,6.5156E-05,0.000235057,1.25E-05,0.000176907,0.000314666
2090,1.25E-05,6.47052E-05,0.000121965,5.4975E-05,0.0001875,9.45291E-05,0.00013075,0.000126122,0.000278074,8.10241E-05,8.63458E-05,0.000427542,5.85778E-05,0.000235057,1.25E-05,0.000178337,0.000316014
2091,5E-05,0.000169072,0.000121631,5.65033E-05,0.0000625,6.30194E-05,0.000130625,0.000137517,0.000264395,8.18429E-05,5.44824E-05,0.000107211,2.63756E-05,0.00025106,1.25E-05,0.000161648,0.000317414
2092,1.25E-05,0.000117611,0.000132794,6.10836E-05,-1.25E-05,-6.30194E-05,0.0001345,0.000131439,0.000300869,8.29393E-05,5.37383E-05,-0.000497349,7.60035E-05,0.00025106,2.5E-05,0.000179768,0.000318866
2093,3.75E-05,5.9657E-05,0.000136458,5.65024E-05,6.5E-05,0.000157548,0.000130625,0.000151951,0.00028871,8.09704E-05,5.24577E-05,-0.000296831,0.00011555,0.00025106,3.75E-05,0.000168324,0.000320372
2094,2.5E-05,0.000121486,0.000106239,5.65024E-05,5E-06,0.000126039,0.000133,0.000119284,0.000278831,8.12737E-05,4.03655E-05,0.000809086,0.000119883,0.00025106,1.25E-05,0.000156879,0.000321932
2095,5E-05,0.000111639,0.000139127,5.72661E-05,0.000125,0,0.000124625,0.000111684,0.00028643,8.09183E-05,3.83017E-05,0.001031214,5.99458E-05,0.00025106,2.5E-05,0.000157356,0.000323547
2096,2.5E-05,0.000119969,0.000117411,6.03208E-05,4.5E-05,3.15097E-05,0.000123875,0.000146635,0.00029631,7.92133E-05,7.60138E-05,0.000331904,7.29651E-05,0.000249795,1.25E-05,0.000170708,0.000325217
2097,1.25E-05,0.000103516,8.23123E-05,5.95571E-05,9.25E-05,-3.15097E-05,0.000129125,0.000147393,0.000297066,7.95533E-05,5.16509E-05,-0.000767252,4.6289E-05,0.000249795,3.75E-05,0.000196934,0.000326943
2098,2.5E-05,0.000130771,0.000131842,6.03199E-05,0.000105,6.30194E-05,0.000128375,0.000117764,0.00028947,7.92532E-05,6.85067E-05,8.50126E-05,5.8853E-05,0.000249795,2.5E-05,0.000179768,0.000328726
2099,3.75E-05,0.000118815,0.000124051,5.87944E-05,-2.125E-05,-9.45291E-05,0.000127625,0.000134477,0.000276554,7.77098E-05,8.56584E-05,0.000555895,0.000112806,0.000249795,2.5E-05,0.000167847,0.000330566
2100,2.35858E-05,0.000176358,0.000111426,5.96691E-05,0.000129307,8.51528E-05,0.000130734,0.000136786,0.000290053,8.1372E-05,7.38866E-05,9.6947E-05,0.000103666,0.000249692,2.67883E-05,0.000172766,0.000322682
2101,2.75933E-05,0.000100058,0.000125049,5.99921E-05,9.58498E-05,-4.40316E-05,0.000138849,0.000137367,0.000291257,8.17279E-05,7.43709E-05,0.000118749,8.32962E-05,0.00024959,2.74629E-05,0.000175405,0.000318526
2102,2.5729E-05,0.000123937,0.000117876,6.02456E-05,9.58516E-05,6.13091E-05,0.000129282,0.000137947,0.000292458,8.20832E-05,7.48558E-05,0.000156362,6.60906E-05,0.00024949,2.8463E-05,0.000176177,0.000313962
2103,2.57881E-05,1.16759E-05,0.000117984,6.04986E-05,9.58476E-05,-7.91601E-05,0.000123686,0.000138527,0.00029366,8.24379E-05,7.53374E-05,0.000156341,6.60856E-05,0.000249386,2.91215E-05,0.000176943,0.000313961
2104,2.52176E-05,0.000177135,0.000136233,6.0752E-05,9.58533E-05,7.19648E-05,0.000122277,0.000139108,0.000294865,8.27944E-05,7.58225E-05,0.000156367,6.60848E-05,0.000249284,2.97869E-05,0.000177714,0.00031396
2105,2.4854E-05,0.000101266,0.000119237,6.10054E-05,9.58521E-05,-5.34673E-05,0.00013607,0.000139689,0.000296069,8.31509E-05,7.63072E-05,0.000156364,6.60858E-05,0.000249182,3.03125E-05,0.000178484,0.00031396
2106,2.44216E-05,0.0001263,0.000131372,6.12587E-05,9.58479E-05,7.46246E-05,0.000136015,0.000140269,0.000297271,8.3506E-05,7.67905E-05,0.00015635,6.60863E-05,0.00024908,3.07882E-05,0.000179253,0.000313961
2107,2.40116E-05,1.33538E-05,0.000124844,6.15119E-05,9.58493E-05,-3.04066E-05,0.00013393,0.00014085,0.000298475,8.38623E-05,7.72734E-05,0.000156351,6.60878E-05,0.000248977,3.11867E-05,0.000180022,0.000313962
2108,2.35938E-05,0.000178927,0.000124669,6.17649E-05,9.58511E-05,0.000160503,0.000125571,0.000141429,0.000299674,8.42154E-05,7.77548E-05,0.000156354,6.60827E-05,0.000248876,3.15354E-05,0.000180791,0.00031396
2109,2.31797E-05,0.000103138,0.000143042,6.20181E-05,9.58526E-05,-4.54922E-05,0.000131585,0.00014201,0.000300878,8.45714E-05,7.82382E-05,0.000156384,6.60869E-05,0.000248773,3.18331E-05,0.000181558,0.000313961
2110,2.2764E-05,0.000128107,0.00012599,6.22715E-05,9.58529E-05,0.000156243,0.000133234,0.00014259,0.000302082,8.49278E-05,7.87227E-05,0.000156378,6.6082E-05,0.000248668,3.20908E-05,0.000182328,0.000313959
2111,2.23488E-05,1.5176E-05,0.000138149,6.25252E-05,9.58513E-05,-1.3612E-05,0.000115073,0.000143171,0.000303285,8.52838E-05,7.9209E-05,0.000156362,6.60838E-05,0.00024857,3.23121E-05,0.0001831,0.00031396
2112,2.19338E-05,0.000180761,0.000131614,6.2778E-05,9.58485E-05,0.000122154,0.000100958,0.000143751,0.000304487,8.56384E-05,7.96894E-05,0.000156365,6.60879E-05,0.000248464,3.2503E-05,0.000183867,0.000313961
2113,2.15179E-05,0.000104963,0.000131444,6.30314E-05,9.58522E-05,-7.78574E-07,9.72118E-05,0.00014433,0.000305687,8.59926E-05,8.01738E-05,0.000156369,6.60844E-05,0.000248366,3.26673E-05,0.000184638,0.00031396
2114,2.11026E-05,0.000129936,0.000149812,6.32845E-05,9.58488E-05,9.84485E-05,7.9598E-05,0.000144912,0.000306893,8.63489E-05,8.06557E-05,0.000156358,6.60877E-05,0.000248262,3.28089E-05,0.000185406,0.000313961
2115,2.0686E-05,1.70064E-05,0.000132757,6.35378E-05,9.58481E-05,-7.16773E-05,8.49672E-05,0.000145491,0.000308091,8.67033E-05,8.11398E-05,0.000156346,6.60861E-05,0.000248161,3.29308E-05,0.000186175,0.000313961
2116,2.0271E-05,0.000182576,0.000144918,6.37908E-05,9.5848E-05,0.000110003,7.35812E-05,0.000146071,0.000309295,8.70585E-05,8.16217E-05,0.000156346,6.60812E-05,0.000248056,3.30359E-05,0.000186943,0.000313959
2117,1.98558E-05,0.000106795,0.000138382,6.40443E-05,9.5855E-05,-0.000100984,6.63913E-05,0.000146652,0.000310497,8.74137E-05,8.21069E-05,0.000156362,6.60858E-05,0.000247955,3.31263E-05,0.000187714,0.00031396
2118,1.94413E-05,0.000131764,0.000138214,6.42975E-05,9.58485E-05,7.066E-05,5.66296E-05,0.000147233,0.000311703,8.77704E-05,8.25894E-05,0.000156352,6.60863E-05,0.000247854,3.32042E-05,0.000188483,0.000313962
2119,1.90246E-05,1.88275E-05,0.000156579,6.45509E-05,9.58492E-05,-7.81491E-05,5.47379E-05,0.000147812,0.000312902,8.8125E-05,8.3074E-05,0.000156347,6.60825E-05,0.000247752,3.32713E-05,0.000189253,0.00031396
2120,1.86097E-05,0.000184412,0.000139529,6.48037E-05,9.58507E-05,4.82199E-05,5.69071E-05,0.000148393,0.000314106,8.84799E-05,8.35544E-05,0.000156354,6.60848E-05,0.000247648,3.33291E-05,0.00019002,0.00031396
2121,1.81947E-05,0.000108617,0.00015169,6.50573E-05,9.58487E-05,-7.25916E-05,4.64921E-05,0.000148974,0.000315309,8.88365E-05,8.40411E-05,0.000156357,6.60814E-05,0.000247546,3.33789E-05,0.00019079,0.00031396
2122,1.77777E-05,0.000133584,0.000145148,6.53102E-05,9.58507E-05,3.58192E-05,4.32573E-05,0.000149553,0.000316511,8.91905E-05,8.45213E-05,0.000156375,6.60857E-05,0.000247441,3.34218E-05,0.000191558,0.000313961
2123,1.73645E-05,2.06536E-05,0.000144985,6.55642E-05,9.58491E-05,-3.60951E-05,3.94045E-05,0.000150135,0.000317718,8.95494E-05,8.50103E-05,0.000156371,6.6084E-05,0.000247341,3.34587E-05,0.00019233,0.000313959
2124,1.69492E-05,0.000186235,0.000163355,6.58174E-05,9.58497E-05,8.10027E-05,4.571E-05,0.000150715,0.00031892,8.99038E-05,8.54927E-05,0.000156366,6.60867E-05,0.000247242,3.34905E-05,0.000193101,0.00031396
